Subject,Number,Name,Section Title,Fall,Spring,Summer
MUSC,437,Advanced Jazz Guitar,,True,True,False
MUSC,438,Advanced Jazz Percussion,,True,True,False
MUSC,448,Concerto Urbano Baroque Orchestra,,True,True,False
MUSC,449,Ethnomusicology Performance Ensembles,,True,True,False
MUSC,449,Ethnomusicology Performance Ensembles,Balkanalia,False,True,False
MUSC,449,World Music Performance Ensembles,,True,True,False
MUSC,449,World Music Performance Ensembles,Balkanalia,False,True,False
MUSC,450,Chamber Music,,True,True,False
MUSC,451,Piano Ensemble,,True,True,False
MUSC,452,Guitar Ensemble,,True,True,False
MUSC,453,Saxophone Ensemble,,True,True,False
MUSC,453,Saxophone Ensemble,Graduate Quartet,True,True,False
MUSC,453,Saxophone Ensemble,UG Quartet 1,True,True,False
MUSC,453,Saxophone Ensemble,UG Quartet 2,True,True,False
MUSC,454,Brass Ensemble,,True,True,False
MUSC,454,Brass Ensemble,Brass Quartet,False,True,False
MUSC,455,Percussion Ensemble,,True,True,False
MUSC,456,Steel Band,,True,True,False
MUSC,457,Hip Hop Collective,,True,True,False
MUSC,458,Electric Orchestra,,True,False,False
MUSC,458,Electric Strings Ensemble,,True,True,False
MUSC,460,Chamber Singers,,True,True,False
MUSC,462,University Chorus,,True,True,False
MUSC,463,Black Chorus,,True,True,False
MUSC,464,Women's Glee Club,,True,True,False
MUSC,465,Men's Glee Club,,True,True,False
MUSC,466,Oratorio Society,,True,True,False
MUSC,468,LTI Studio,,True,True,False
MUSC,469,LTI Main Stage,,True,True,False
MUSC,470,LTI Opera Scenes,,True,True,False
MUSC,470,Opera Scenes,,True,True,False
MUSC,473,Illinois Modern Ensemble,,True,True,False
MUSC,474,Improvisers Exchange Ensemble,,True,False,False
MUSC,474,Improvisors Exchange Ensemble,,True,True,False
MUSC,475,Symphony Orchestra,,True,True,False
MUSC,476,Philharmonia Orchestra,,True,True,False
MUSC,478,Illini Strings,,True,True,False
MUSC,480,Wind Symphony,,True,True,False
MUSC,481,Wind Orchestra,,True,True,False
MUSC,482,Hindsley Symphonic Band,,True,True,False
MUSC,484,Concert Band,,True,True,False
MUSC,486,Summer Band,,False,False,True
MUSC,487,Marching Illini,,True,False,False
MUSC,488,Basketball Band,Men's Basketball Band,False,True,False
MUSC,488,Basketball Band,Women's Basketball Band,False,True,False
MUSC,489,Volleyball Band,,True,False,False
MUSC,490,Concert Jazz Band,,True,True,False
MUSC,491,Repertory Jazz Orchestra,,True,True,False
MUSC,492,Jazz Ensemble,,True,True,False
MUSC,493,Latin Jazz Ensemble,,True,True,False
MUSC,495,Jazz Trombone Ensemble,,True,True,False
MUSC,496,Jazz Guitar Ensemble,,True,True,False
MUSC,497,Jazz Vocal Ensemble,,True,True,False
MUSC,498,Jazz Combo,,True,True,False
MUSC,500,Graduate Recital,,True,True,False
MUSC,501,Graduate Level Piano,,True,True,False
MUSC,502,Graduate Level Harpsichord,,True,True,False
MUSC,503,Graduate Level Organ,,True,True,False
MUSC,504,Graduate Level Collaborative Piano,,True,True,False
MUSC,505,Graduate Level Voice,,True,True,False
MUSC,506,Graduate Level Lyric Theatre Voice,,True,True,False
MUSC,507,Graduate Level Vocal Coaching,,True,True,False
MUSC,510,Graduate Level Violin,,True,True,False
MUSC,511,Graduate Level Viola,,True,True,False
MUSC,512,Graduate Level Cello,,True,True,False
MUSC,513,Graduate Level Double Bass,,True,True,False
MUSC,514,Graduate Level Harp,,True,True,False
MUSC,515,Graduate Level Guitar,,True,True,False
MUSC,516,Graduate Electric Violin,,True,True,False
MUSC,517,Graduate Electric Viola,,True,True,False
MUSC,520,Graduate Level Flute,,True,True,False
MUSC,521,Graduate Level Oboe,,True,True,False
MUSC,522,Graduate Level Bassoon,,True,True,False
MUSC,523,Graduate Level Clarinet,,True,True,False
MUSC,524,Graduate Level Saxophone,,True,True,False
MUSC,525,Graduate Level Trumpet,,True,True,False
MUSC,526,Graduate Level Horn,,True,True,False
MUSC,527,Graduate Level Trombone,,True,True,False
MUSC,528,Graduate Level Euphonium,,True,True,False
MUSC,529,Graduate Level Tuba,,True,True,False
MUSC,530,Graduate Level Percussion,,True,True,False
MUSC,531,Graduate Jazz Voice,,True,True,False
MUSC,532,Graduate Jazz Saxophone,,True,True,False
MUSC,533,Graduate Jazz Trumpet,,True,True,False
MUSC,534,Graduate Jazz Trombone,,True,True,False
MUSC,535,Graduate Jazz Piano,,True,True,False
MUSC,536,Graduate Jazz Bass,,True,True,False
MUSC,536,Graduate Jazz DoublBass,,False,True,False
MUSC,536,Graduate Jazz Double Bass,,True,True,False
MUSC,537,Graduate Jazz Guitar,,True,True,False
MUSC,538,Graduate Jazz Percussion,,True,True,False
MUSC,542,Graduate Jazz Strings,,True,False,False
MUSE,200,Introduction to Museums,,True,False,False
MUSE,250,The World Through Museums,,False,True,False
MUSE,389,Seminar in Museum Studies,Case Studies in Community Muse,False,True,False
MUSE,390,Museum Internship,,True,True,True
MUSE,500,Core Prob Museum Theory &amp; Prac,,True,False,False
MUSE,589,Special Topics Museum Studies,Case Studies in Community Muse,False,True,False
MUSE,589,Special Topics Museum Studies,NAGPRA & Ethics,True,False,False
MUSE,590,Museum Studies Capstone,,False,True,False
MUS,100,First year Seminar for Music Majors,,True,False,False
MUS,101,Music Theory and Practice I,,True,False,False
MUS,102,Music Theory and Practice II,,False,True,False
MUS,103,Rudiments of Music Theory I,,False,True,False
MUS,105,Computation and Music I,,False,True,False
MUS,106,Beginning Composition,,True,True,False
MUS,107,Musicianship I,,True,False,False
MUS,108,Musicianship II,,True,True,False
MUS,110,Introd Art Mus: Intl Perspect,,False,True,False
MUS,120,English Diction,,False,True,False
MUS,121,Italian Diction,,True,False,False
MUS,122,German Diction,,False,True,False
MUS,123,French Diction,,True,False,False
MUS,125,English Diction and Dialects,,False,True,False
MUS,130,Music Then and Now,,True,False,False
MUS,132,Popular Music Studies,,True,True,False
MUS,132,Popular Music Studies,History of Rock,False,False,True
MUS,133,Introduction to World Music,,True,True,True
MUS,140,String Instrument Class,,True,True,False
MUS,144,Supp WW Inst: Clarinet,,True,True,False
MUS,146,Supp WW Inst: Flute,,True,True,False
MUS,147,Supp WW Inst: Oboe,,True,True,False
MUS,148,Supp WW Inst: Saxophone,,True,True,False
MUS,149,Supp WW Inst: Bassoon,,True,True,False
MUS,151,Supp Brass Inst: Trumpet,,True,True,False
MUS,153,Supp Brass Inst: Horn,,True,True,False
MUS,154,Supp Brass Inst: Trombone,,True,True,False
MUS,155,Supp Brass Inst: Euph/Tuba,,True,True,False
MUS,158,Supp Percussion Instruments,,True,True,False
MUS,163,Jazz Keyboard Studies I,,True,False,False
MUS,164,Jazz Keyboard Studies II,,False,True,False
MUS,166,Class Jazz Improvisation I,,True,False,False
MUS,166,Fundamentals of Improvisation: Jazz and Beyond,,True,False,False
MUS,167,Class Jazz Improvisation II,,False,True,False
MUS,169,Unit One Sem Instruct in Music,,False,True,False
MUS,169,Unit One Sem Instruct in Music,Digital Recording and Comp,True,True,False
MUS,169,Unit One Sem Instruct in Music,Popular Music Review,True,False,False
MUS,169,Unit One Sem Instruct in Music,Roots of Popular Music,False,True,False
MUS,169,Unit One Sem Instruct in Music,Unit One Music Lesson,True,False,False
MUS,169,Unit One Sem Instruct in Music,Unit One Music Lessons,True,False,False
MUS,172,Grp Instr Pno for Mus Major I,,True,True,False
MUS,173,Grp Instr Pno for Mus Maj II,,True,True,False
MUS,174,Grp Instr Pno for Mus Maj III,,True,False,False
MUS,175,Grp Instr Pno for Mus Maj IV,,False,True,False
MUS,199,Undergraduate Open Seminar,,True,True,False
MUS,199,Undergraduate Open Seminar,African American Music,True,False,False
MUS,199,Undergraduate Open Seminar,BME Tech Capstone Portfolio,True,False,False
MUS,199,Undergraduate Open Seminar,Beginning Group Guitar,False,True,False
MUS,199,Undergraduate Open Seminar,Ensemble Repertoire Harp,False,True,False
MUS,199,Undergraduate Open Seminar,Ensemble Repertoire: Harp,True,False,False
MUS,199,Undergraduate Open Seminar,Group Instruction Guitar,True,False,False
MUS,199,Undergraduate Open Seminar,Harp Ensemble Repertoire,True,False,False
MUS,199,Undergraduate Open Seminar,Intermediate Group Guitar,False,True,False
MUS,199,Undergraduate Open Seminar,Orientation to Music Teaching,False,True,False
MUS,199,Undergraduate Open Seminar,"Race, Gender, and Music",False,True,False
MUS,199,Undergraduate Open Seminar,The Art of DJing,False,True,False
MUS,199,Undergraduate Open Seminar,Trombone Literature,True,False,False
MUS,199,Undergraduate Open Seminar,Trumpet Literature,True,False,False
MUS,199,Undergraduate Open Seminar,Tuba Euphonium Literature,True,False,False
MUS,201,Music Theory and Practice III,,True,False,False
MUS,202,Music Theory and Practice IV,,False,True,False
MUS,205,Computation and Music II,,True,True,False
MUS,206,Intermediate Composition,,True,True,False
MUS,207,Musicianship III,,True,False,False
MUS,208,Musicianship IV,,False,True,False
MUS,209,"Music, Sound, Technology",Acoustics for Musicians,False,True,False
MUS,209,Musical Acoustics,Acoustics for Musicians,False,True,False
MUS,222,Singing in Musical Theatre,,True,True,False
MUS,240,Orientation Mus Tchg Lrng K HS,,False,True,False
MUS,240,Orientation to Music Teaching and Learning K HS,,True,True,False
MUS,242,Elements of Conducting,,True,True,False
MUS,243,Introductory Music Ed Tech,,True,False,False
MUS,299,Thesis/Adv UG Honors in Music,,True,True,False
MUS,305,Computation and Music III,,False,True,False
MUS,313,The History of Music I,,True,False,False
MUS,314,The History of Music II,,False,True,False
MUS,317,Intro to Piano Literature,,True,False,False
MUS,318,Introduction to Piano Literature II,,False,True,False
MUS,330,Advanced Choral Conducting I,,True,False,False
MUS,331,Advanced Choral Conducting II,,False,True,False
MUS,332,Advanced Wind Band Conducting and Rehearsal Strategies,,True,True,False
MUS,333,Cond/Teach Strings Grp Setting,,True,False,False
MUS,336,Service Learning in Music Education,,True,False,False
MUS,342,Music in Childhood,,False,True,False
MUS,343,Music in Adolescence,,True,False,False
MUS,344,Instrumental Methods for Secondary Ensembles,,True,True,False
MUS,345,Mus Methods in Early Childhood,,True,False,False
MUS,346,Choral Methods for Secondary Ensembles,,False,True,False
MUS,348,Choral Literature,,True,False,False
MUS,350,Music Teaching in Ensemble Settings,,True,False,False
MUS,360,Jazz Improv:Theory and Prac I,,True,False,False
MUS,361,Jazz Improv:Theory and Prac II,,False,True,False
MUS,362,Jazz Arranging I,,True,False,False
MUS,363,Jazz Arranging II,,False,True,False
MUS,364,Jazz Composition I,,True,False,False
MUS,365,Jazz Composition II,,False,True,False
MUS,368,Jazz Improvisation Styles I,,True,False,False
MUS,369,Jazz Improvisation Styles II,,False,True,False
MUS,400,Counterpoint and Fugue,,True,False,False
MUS,404,Contemp Compos Techniques,,True,False,False
MUS,404,Contemp Compos Techniques,Composing for Opera,False,True,False
MUS,404,Contemp Compos Techniques,Contemp Compositon Techniques,True,False,False
MUS,406,Advanced Composition,,True,True,False
MUS,407,Elect Music Techniques I,,True,False,False
MUS,408,Analysis of Musical Form,,False,True,False
MUS,408,Analysis of Musical Form,Analysis of Mus Form   19th c,False,False,True
MUS,408,Analysis of Musical Form,Analysis of Music: 1900 1945,True,False,False
MUS,408,Analysis of Musical Form,Analysis of Music: 1945 pres.,True,False,False
MUS,408,Analysis of Musical Form,Analysis of Music: 19th c,True,False,False
MUS,408,Analysis of Musical Form,Music Since World War II,False,True,False
MUS,408,Analysis of Musical Form,Renaissance and Baroque,True,False,False
MUS,409,Elec Music Techniques II,,False,True,False
MUS,410,Period Studies in Musicology,,True,False,False
MUS,410,Period Studies in Musicology,Critical Source Studies,False,True,False
MUS,410,Period Studies in Musicology,Global Baroque,True,False,False
MUS,411,Genre Studies in Musicology,,True,True,False
MUS,413,Music and Performance,Music and Performace,False,True,False
MUS,413,Music and Performance,Viola da Gamba,False,True,False
MUS,414,Music and Society,,False,True,True
MUS,415,Music and Media,Sound and Material History,False,True,False
MUS,416,Anthropology of Music,,True,False,False
MUS,418,Regional Studies in Musicology,,True,True,False
MUS,418,Regional Studies in Musicology,Disrupting Dixie,False,True,False
MUS,418,Regional Studies in Musicology,Japanese Popular Music,False,True,False
MUS,418,Regional Studies in Musicology,Music of the Celtic World,True,False,False
MUS,418,Regional Studies in Musicology,Rodgers and Hammerstein,True,False,False
MUS,418,Regional Studies in Musicology,The Music of Ireland,False,True,False
MUS,419,Sr Seminar in Musicology,,False,True,False
MUS,421,The Music of America,,True,True,False
MUS,421,The Music of America,Music of the 1980s,False,True,False
MUS,422,Musical Theatre Repertoire,,True,True,False
MUS,423,Intro to Piano Technology,,True,False,False
MUS,426,Orchestration,,True,True,False
MUS,430,Applied Music Pedagogy,,True,True,False
MUS,430,Applied Music Pedagogy,Bassoon Pedagogy,False,True,False
MUS,430,Applied Music Pedagogy,Clarinet Pedagogy,False,True,False
MUS,430,Applied Music Pedagogy,Flute Pedagogy,False,True,False
MUS,430,Applied Music Pedagogy,Harp Pedagogy,False,True,False
MUS,430,Applied Music Pedagogy,Saxophone Pedagogy,False,True,False
MUS,430,Applied Music Pedagogy,String Pedagogy,False,True,False
MUS,430,Applied Music Pedagogy,Trombone Pedagogy,False,True,False
MUS,430,Applied Music Pedagogy,Trumpet Pedagogy,False,True,False
MUS,430,Applied Music Pedagogy,Vocal Pedagogy,True,True,False
MUS,430,Applied Music Pedagogy,Voice Pedagogy,False,True,False
MUS,431,Piano Pedagogy I,,True,False,False
MUS,432,Piano Pedagogy II,,False,True,False
MUS,433,Music Interdisciplinary Curriculum,,True,False,False
MUS,434,Assessment and Evaluation in Music Education,,False,True,False
MUS,435,Jazz Aural Skills I,,True,False,False
MUS,436,Jazz Aural Skills II,,False,True,False
MUS,437,Popular Music Pedagogy,,False,True,True
MUS,439,Differentiating Music Instruction,,True,False,False
MUS,440,Marching Band Procedures,,False,True,False
MUS,442,Arranging,,False,True,False
MUS,443,Orchestral Repertory,,False,True,False
MUS,444,Healthy Music Practices,,False,True,False
MUS,447,Advanced Music Ed Technology,,True,False,False
MUS,449,Teaching Young Singers,,True,False,False
MUS,451,Basso Continuo,,True,True,False
MUS,452,Special Topics in Harpsichord,,True,True,False
MUS,453,Special Topics in Organ,,True,True,False
MUS,454,Advanced Keyboard Skills I,,True,False,False
MUS,455,Advanced Keyboard Skills II,,False,True,False
MUS,459,Professional Internship,,True,True,True
MUS,464,Jazz History I,,True,False,False
MUS,465,Jazz History II,,False,True,False
MUS,469,Lyric Theatre Production,,True,True,False
MUS,472,Senior Project Showcase,,True,True,False
MUS,474,Vocal Repertoire I,,True,False,False
MUS,475,Vocal Repertoire II,,False,True,False
MUS,499,Proseminar in Music,,True,True,False
MUS,499,Proseminar in Music,Adv Conduct & Intentional Prog,True,False,False
MUS,499,Proseminar in Music,Advanced Studio Techniques II,True,False,False
MUS,499,Proseminar in Music,Allerton Under the Stars,True,False,False
MUS,499,Proseminar in Music,Audio Recording Techniques I,False,True,False
MUS,499,Proseminar in Music,Audio Recording Techniques II,True,False,False
MUS,499,Proseminar in Music,Beatmaking II,False,True,False
MUS,499,Proseminar in Music,Beginning Group Guitar,False,True,False
MUS,499,Proseminar in Music,Black Sacred Music Symposium,False,True,False
MUS,499,Proseminar in Music,CS + Music Mentoring,True,True,False
MUS,499,Proseminar in Music,Cambridge Musical Imagination,False,True,False
MUS,499,Proseminar in Music,Capstone Project,False,False,True
MUS,499,Proseminar in Music,Career Prep for Opera Singers,True,False,False
MUS,499,Proseminar in Music,Chamber Music and Accompanying,False,True,False
MUS,499,Proseminar in Music,Choral Conducting Symposium,False,False,True
MUS,499,Proseminar in Music,Collaborative Piano   Ensemble,False,True,False
MUS,499,Proseminar in Music,Collaborative Piano Skills,True,False,False
MUS,499,Proseminar in Music,Creative Audio Coding II,False,True,False
MUS,499,Proseminar in Music,Digital Content Production,False,True,False
MUS,499,Proseminar in Music,Ensemble Credit  Accompanying,True,False,False
MUS,499,Proseminar in Music,Ensemble Repertoire Harp,True,True,False
MUS,499,Proseminar in Music,Grad Class Jazz Improv I,True,True,False
MUS,499,Proseminar in Music,Grad Jazz Arranging I,True,False,False
MUS,499,Proseminar in Music,Grad Jazz Arranging II,False,True,False
MUS,499,Proseminar in Music,Grad Jazz Composition I,True,False,False
MUS,499,Proseminar in Music,Grad Jazz Composition II,False,True,False
MUS,499,Proseminar in Music,Grad Jazz Improv Styles I,True,False,False
MUS,499,Proseminar in Music,Grad Jazz Improv Styles II,False,True,False
MUS,499,Proseminar in Music,Grad Jazz Keyboard I,True,False,False
MUS,499,Proseminar in Music,Grad Jazz Keyboard II,False,True,False
MUS,499,Proseminar in Music,Group Instruction Guitar Beg,True,False,False
MUS,499,Proseminar in Music,Ian Hobson Masterclass,True,True,False
MUS,499,Proseminar in Music,Improv for Singers II,False,True,False
MUS,499,Proseminar in Music,Intermediate Group Guitar,False,True,False
MUS,499,Proseminar in Music,Intro to Beatmaking,True,False,False
MUS,499,Proseminar in Music,Intro to Gospel Music Styles,False,True,False
MUS,499,Proseminar in Music,Intro to Podcasting,False,True,False
MUS,499,Proseminar in Music,Intro to the Art of Beatmaking,True,False,False
MUS,499,Proseminar in Music,Jazz Ensemble Methods,False,True,False
MUS,499,Proseminar in Music,Jazz Forum,False,True,False
MUS,499,Proseminar in Music,Leaning Forward,True,False,False
MUS,499,Proseminar in Music,Legal Basics,True,False,False
MUS,499,Proseminar in Music,Monetizing Music,False,True,False
MUS,499,Proseminar in Music,Music Monetization,False,True,False
MUS,499,Proseminar in Music,Musicians and Law,False,True,False
MUS,499,Proseminar in Music,Opera for Pianists,False,True,False
MUS,499,Proseminar in Music,Orch Audiition Prep: Strings,True,False,False
MUS,499,Proseminar in Music,Orch Audition Prep: Strings,False,True,False
MUS,499,Proseminar in Music,Principles of Accompanying,False,True,False
MUS,499,Proseminar in Music,Service Learning in Music Ed,True,False,False
MUS,499,Proseminar in Music,String Orchestra Repertoire,False,True,False
MUS,499,Proseminar in Music,String Orchestral Repertoire,True,False,False
MUS,499,Proseminar in Music,Supervised Research Exp,False,True,False
MUS,499,Proseminar in Music,The Compleat Music Director,False,True,False
MUS,499,Proseminar in Music,Topics in Law   Part I,True,False,False
MUS,499,Proseminar in Music,Vocal Ped Project,True,False,False
MUS,499,Proseminar in Music,Where the Arts Meets Physics,False,True,False
MUS,500,Artist Diploma Recital,,True,True,False
MUS,500,Artist Diploma Recital,Recital Substitution,True,False,False
MUS,502,Graduate Theory Review,Post Tonal Theory,True,False,False
MUS,502,Graduate Theory Review,Tonal Theory,True,False,False
MUS,504,Grad. Jazz Improv. I,,True,False,False
MUS,505,Individ Topics in Music Theory,,True,True,False
MUS,506,Graduate Level Composition,,True,True,False
MUS,507,Sem in Music Comp and Theory,,True,False,False
MUS,507,Sem in Music Comp and Theory,Microtonality Seminar,False,True,False
MUS,507,Sem in Music Comp and Theory,Music Theory Musicianship Ped,False,True,False
MUS,508,Grad. Jazz Improv. II,,False,True,False
MUS,509,"Graduate Seminar in Band Conducting, History, and Literature",,True,True,False
MUS,511,Foundations and Methods of Musicology I,,True,False,False
MUS,512,Fdns/Methods of Musicology II,,False,True,False
MUS,514,Musicology and Pedagogy,,False,True,False
MUS,517,Topics in Instrumental Music,,True,False,False
MUS,517,Topics in Instrumental Music,Critical Source Studies,False,True,False
MUS,517,Topics in Instrumental Music,Musical Instruments & Society,False,True,False
MUS,518,Regional Studies in Musicology,,True,False,False
MUS,518,Regional Studies in Musicology,Balkan Beats,False,True,False
MUS,518,Regional Studies in Musicology,Disrupting Dixie,False,True,False
MUS,518,Regional Studies in Musicology,Japanese Popular Music,False,True,False
MUS,518,Regional Studies in Musicology,Local Musicking in a Brazilian,False,True,False
MUS,518,Regional Studies in Musicology,Music and Revolution,False,True,False
MUS,518,Regional Studies in Musicology,Rodgers and Hammerstein,True,False,False
MUS,520,Soc Theory in Ethnomusicology,,False,True,False
MUS,522,Special Topics Seminar,,True,False,False
MUS,522,Special Topics Seminar,Concerts and History,False,True,False
MUS,522,Special Topics Seminar,Global Baroque,True,False,False
MUS,522,Special Topics Seminar,Music In Illinois,False,False,True
MUS,522,Special Topics Seminar,"Sound, Space, and Architecture",False,True,False
MUS,523,Seminar in Musicology,,True,True,False
MUS,523,Seminar in Musicology,Global Music History,False,True,False
MUS,523,Seminar in Musicology,Music and Cosmology,True,False,False
MUS,523,Seminar in Musicology,"Music, Words, Image(s)",False,True,False
MUS,523,Seminar in Musicology,Sound and Coloniality,False,True,False
MUS,523,Seminar in Musicology,Sound and the State,False,True,False
MUS,523,Seminar in Musicology,Thinking Global in Mus Hist,True,False,False
MUS,524,Sem in Wrks of Select Composer,The Mendelssohns,False,True,False
MUS,524,Seminar in Works of Select Composer,The Mendelssohns,False,True,False
MUS,525,Rdgs in Musicol and Mus Theory,,True,True,False
MUS,526,Baroque Performance Practice,,False,True,False
MUS,527,Classical Performance Practice,,False,True,False
MUS,528,Res &amp; Bibliography in Music,,True,True,False
MUS,530,Critical Readings in Mus Ed,,True,False,False
MUS,532,Curricular Perspectives on Music Education,,True,False,True
MUS,533,Research in Music Education,,True,True,False
MUS,534,Doctoral Research in Mus Ed,,True,False,False
MUS,535,Philosophic Inquiry in Mus Ed,,False,True,False
MUS,539,Music in Higher Education,,False,True,False
MUS,540,Graduate Wind Band Conducting,,True,True,False
MUS,543,Music Teacher Education,,True,False,False
MUS,544,Doctoral Seminar in Music Education,,True,True,False
MUS,545,Topics in Music Education,Quantitative Research Designs,True,False,False
MUS,546,Orchestral Literature I,,True,False,False
MUS,547,Orchestral Literature II,,False,True,False
MUS,548,Advanced Jazz Harmony I,,True,False,False
MUS,549,Advanced Jazz Harmony II,,False,True,False
MUS,550,Choral Literature I,,True,False,False
MUS,551,Choral Literature II,,True,False,False
MUS,553,Graduate Orchestral Conducting,,True,True,False
MUS,555,Advanced Choral Conducting,,True,True,False
MUS,556,Choral Studies,,True,True,False
MUS,557,Piano Literature,,True,True,False
MUS,558,Vocal Literature,,True,True,False
MUS,559,Organ Literature,,True,True,False
MUS,560,String Instrument Literature,,True,True,False
MUS,561,Wind Instrument Literature,,True,True,False
MUS,561,Wind Instrument Literature,Bassoon Literature,False,True,False
MUS,561,Wind Instrument Literature,Oboe Literature,False,True,False
MUS,561,Wind Instrument Literature,Trombone Literature,True,False,False
MUS,562,Percussion Instruments Lit,,True,True,False
MUS,563,Topics in Choral Repertoire,,True,True,False
MUS,563,Topics in Choral Repertoire,19th Century Choral Music,True,False,False
MUS,564,Choral Conducting Project,,True,True,False
MUS,565,Doctoral Choral Conducting,,True,True,False
MUS,566,Cripping Music,,False,True,False
MUS,568,Graduate Seminar in Collaborative Piano Techniques,,True,False,False
MUS,569,Capstone Project Synthesis,,False,True,True
MUS,570,Prac Pno Tchg Child and Teens,,True,False,False
MUS,571,Practicum in Piano Tchg Adults,,False,True,False
MUS,572,Doctoral Orchestral Conducting,,True,True,False
MUS,573,Doctoral Wind Band Conducting,,True,True,False
MUS,574,Jazz Arranging III,,True,False,False
MUS,575,Jazz Arranging IV,,False,True,False
MUS,576,Doctoral Projects,,True,True,True
MUS,578,Vocal Pedagogy,,True,False,False
MUS,599,Thesis Research,,True,True,True
MUS,90,Seminar in Music Education,,True,True,False
NEUR,302,Applied Neuroscience,,False,True,False
NEUR,313,"Drugs, Brain and Behavior",,True,False,True
NEUR,314,Introduction to Neurobiology,,True,False,False
NEUR,403,Memory and Amnesia,,True,False,False
NEUR,405,Cognitive Neuroscience,,False,True,False
NEUR,413,Advanced Neuropsychopharmacology,,False,True,False
NEUR,414,"Brain, Learning, and Memory",,False,True,False
NEUR,417,Neuroscience of Eating &amp; Drinking,,True,False,False
NEUR,421,Principles of Psychophysiology,,True,False,False
NEUR,432,Genes and Behavior,,False,True,False
NEUR,433,Evolutionary Neuroscience,,True,False,False
NEUR,445,Cognitive Neuroscience Lab,,False,True,False
NEUR,450,Cognitive Psychophysiology,,True,True,False
NEUR,453,Cog Neuroscience of Vision,,True,False,False
NEUR,460,Evol of Intelligent Systems,,True,False,False
NEUR,461,Cell &amp; Molecular Neuroscience,,True,False,False
NEUR,462,Integrative Neuroscience,,False,True,False
NEUR,500,Topics in Neuroscience,Frontiers in Neuroscience,True,False,False
NEUR,510,Advances in Behavioral Neuroscience,,False,True,False
NEUR,520,Advanced Topics in Neuroscience,,True,True,False
NEUR,520,Advanced Topics in Neuroscience,MBM Train Grant Seminar,True,False,False
NEUR,520,Advanced Topics in Neuroscience,NSP Seminar Series,True,False,False
NEUR,520,Advanced Topics in Neuroscience,NSP Spring Seminar Series,False,True,False
NEUR,520,Advanced Topics in Neuroscience,NSP Student Seminar,False,True,False
NEUR,520,Advanced Topics in Neuroscience,Professional Skills Program,False,True,False
NEUR,542,Interdisciplinary Approaches to Neuroscience I,,True,False,False
NEUR,543,Interdisciplinary Approaches to Neuroscience II,,False,True,False
NEUR,590,Indiv Topics Neuroscience,,True,True,True
NEUR,598,Proseminar in Psychology,,True,True,True
NEUR,598,Proseminar in Psychology,Attention & Perception BB,True,False,False
NEUR,598,Proseminar in Psychology,Attention and Perception BB,False,True,False
NEUR,598,Proseminar in Psychology,Behavior Genetics Jrnl Club,True,False,False
NEUR,598,Proseminar in Psychology,BehavioralNeuroscienceBrownbag,True,True,False
NEUR,598,Proseminar in Psychology,Clinical/Community Brownbag,True,True,False
NEUR,598,Proseminar in Psychology,Cognitive Brownbag,True,True,False
NEUR,598,Proseminar in Psychology,CognitiveNeuroscience Brownbag,False,True,False
NEUR,598,Proseminar in Psychology,CognitiveNeuroscienceBrownbag,True,False,False
NEUR,598,Proseminar in Psychology,Community Proseminar,True,False,False
NEUR,598,Proseminar in Psychology,Cur Top Language Comprehension,True,True,False
NEUR,598,Proseminar in Psychology,Dev Psychopathology Jrnal Club,False,True,False
NEUR,598,Proseminar in Psychology,Dev Psychopathology Jrnl Club,True,False,False
NEUR,598,Proseminar in Psychology,Developmental Brownbag,True,True,False
NEUR,598,Proseminar in Psychology,Industrial/Org Proseminar,True,True,False
NEUR,598,Proseminar in Psychology,Personality Journal Club,True,True,False
NEUR,598,Proseminar in Psychology,Proseminar in Brain&Cognition,True,False,False
NEUR,598,Proseminar in Psychology,Quantitative Brownbag,True,True,False
NEUR,598,Proseminar in Psychology,Social Journal Club,False,True,False
NEUR,598,Proseminar in Psychology,SocialPersonaltyOrganizationBB,True,True,False
NEUR,599,Thesis Research,,True,True,True
NE,100,Introduction to Neural Engineering,,True,False,False
NE,330,Neuroscience for Engineers,,False,True,False
NE,410,Neural Circuits and Systems,,True,True,False
NE,420,Neural Interface Engineering,,True,True,False
NPRE,100,Orientation to NPRE,,True,False,False
NPRE,101,Introduction to Energy Sources,,False,True,False
NPRE,199,Undergraduate Open Seminar,Undergraduate Seminar,False,True,False
NPRE,200,"Mathematics for Nuclear, Plasma, and Radiological Engineering",,True,False,False
NPRE,201,Energy Systems,,True,False,False
NPRE,247,Modeling Nuclear Energy System,,True,True,False
NPRE,321,Introduction to Plasmas and Applications,,True,False,False
NPRE,330,Materials in Nuclear Engineering,,True,False,False
NPRE,349,Introduction to NPRE Heat Transfer,,False,True,False
NPRE,397,Independent Study,,True,True,True
NPRE,402,Nuclear Power Engineering,,True,True,True
NPRE,413,Nuclear Separations and Fuel Reprocessing,,True,False,False
NPRE,421,Plasma and Fusion Science,,False,True,False
NPRE,423,Plasma Laboratory,,True,False,False
NPRE,429,Plasma Engineering,,False,True,False
NPRE,432,Nuclear Engrg Materials Lab,,True,False,False
NPRE,435,Radiological Imaging,,True,False,False
NPRE,441,Radiation Protection,,False,True,False
NPRE,442,Radioactive Waste Management,,False,True,False
NPRE,445,Interaction of Radiation with Matter,,True,False,False
NPRE,447,Radiation Interact w/Matter II,,False,True,False
NPRE,448,Nuclear Syst Engrg &amp; Design,,True,False,False
